Date,Time,sensor,status
2024/1/29,16:30:32,23,1
2024/1/29,16:30:32,25,1
2024/1/29,16:30:31,22,1
2024/1/29,16:30:31,24,1
2024/1/29,16:30:31,27,1
2024/1/29,16:30:27,22,0.5
2024/1/29,16:30:25,27,0.5
2024/1/29,16:30:25,23,0.5
2024/1/29,16:30:23,25,0.5
2024/1/29,16:30:22,21,0.5
2024/1/29,16:30:22,24,0.5
2024/1/29,16:30:21,27,1
2024/1/29,16:30:20,22,1
2024/1/29,16:30:20,23,1
2024/1/29,16:30:16,22,0.5
2024/1/29,16:30:16,23,0.5
2024/1/29,16:30:15,27,0.5
2024/1/29,16:30:15,21,1
2024/1/29,16:30:15,24,1
2024/1/29,16:30:14,25,1
2024/1/29,16:30:14,100,0.5
2024/1/29,16:30:13,2,0.5
2024/1/29,16:30:13,41,0.5
2024/1/29,16:30:13,23,1
2024/1/29,16:30:12,22,1
2024/1/29,16:30:12,103,1
2024/1/29,16:30:11,27,1
2024/1/29,16:30:10,1,0.5
2024/1/29,16:30:09,41,1
2024/1/29,16:30:08,2,1
2024/1/29,16:30:06,100,1
2024/1/29,16:30:02,1,1
2024/1/29,16:29:13,1,0.5
2024/1/29,16:27:45,104,0.5
2024/1/29,16:27:42,44,0.5
2024/1/29,16:27:41,46,0.5
2024/1/29,16:27:41,43,0.5
2024/1/29,16:27:39,44,1
2024/1/29,16:27:36,44,0.5
2024/1/29,16:27:26,44,1
2024/1/29,16:27:26,103,0.5
2024/1/29,16:27:25,46,1
2024/1/29,16:27:24,41,0.5
2024/1/29,16:27:23,104,1
2024/1/29,16:27:23,43,1
2024/1/29,16:27:22,27,0.5
2024/1/29,16:27:22,3,0.5
2024/1/29,16:27:21,22,0.5
2024/1/29,16:27:20,3,1
2024/1/29,16:27:19,41,1
2024/1/29,16:27:19,25,0.5
2024/1/29,16:27:19,31,1
2024/1/29,16:27:18,23,1
2024/1/29,16:27:18,27,1
2024/1/29,16:27:17,22,1
2024/1/29,16:27:17,25,1
2024/1/29,16:27:13,22,0.5
2024/1/29,16:27:12,23,0.5
2024/1/29,16:27:11,27,0.5
2024/1/29,16:27:10,31,0.5
2024/1/29,16:27:07,31,1
2024/1/29,16:27:06,25,0.5
2024/1/29,16:27:06,21,0.5
2024/1/29,16:27:06,24,0.5
2024/1/29,16:27:05,22,1
2024/1/29,16:27:05,27,1
2024/1/29,16:27:05,23,1
2024/1/29,16:27:00,107,0.5
2024/1/29,16:27:00,22,0.5
2024/1/29,16:27:00,23,0.5
2024/1/29,16:26:59,25,1
2024/1/29,16:26:59,21,1
2024/1/29,16:26:59,24,1
2024/1/29,16:26:58,31,0.5
2024/1/29,16:26:58,27,0.5
2024/1/29,16:26:58,121,0.5
2024/1/29,16:26:57,41,0.5
2024/1/29,16:26:57,22,1
2024/1/29,16:26:56,23,1
2024/1/29,16:26:56,103,1
2024/1/29,16:26:56,27,1
2024/1/29,16:26:55,32,0.5
2024/1/29,16:26:54,33,0.5
2024/1/29,16:26:53,31,1
2024/1/29,16:26:53,41,1
2024/1/29,16:26:48,33,1
2024/1/29,16:26:48,61,1
2024/1/29,16:26:47,62,0.5
2024/1/29,16:26:42,61,0.5
2024/1/29,16:26:41,33,0.5
2024/1/29,16:26:40,62,1
2024/1/29,16:26:40,61,1
2024/1/29,16:26:39,62,0.5
2024/1/29,16:26:38,61,0.5
2024/1/29,16:26:34,120,0.5
2024/1/29,16:26:32,62,1
2024/1/29,16:26:31,121,1
2024/1/29,16:26:30,61,1
2024/1/29,16:26:30,32,1
2024/1/29,16:26:30,71,0.5
2024/1/29,16:26:29,33,1
2024/1/29,16:26:28,73,0.5
2024/1/29,16:26:27,71,1
2024/1/29,16:26:26,73,1
2024/1/29,16:26:25,71,0.5
2024/1/29,16:26:24,73,0.5
2024/1/29,16:26:18,33,0.5
2024/1/29,16:26:15,71,1
2024/1/29,16:26:14,120,1
2024/1/29,16:26:13,73,1
2024/1/29,16:26:10,33,1
2024/1/29,16:26:09,104,0.5
2024/1/29,16:26:09,41,0.5
2024/1/29,16:26:08,31,0.5
2024/1/29,16:26:07,107,1
2024/1/29,16:26:06,46,0.5
2024/1/29,16:26:06,42,0.5
2024/1/29,16:26:04,31,1
2024/1/29,16:26:04,43,0.5
2024/1/29,16:26:03,41,1
2024/1/29,16:26:01,44,0.5
2024/1/29,16:25:59,42,1
2024/1/29,16:25:58,46,1
2024/1/29,16:25:57,44,1
2024/1/29,16:25:57,43,1
2024/1/29,16:25:55,44,0.5
2024/1/29,16:25:55,46,0.5
2024/1/29,16:25:54,43,0.5
2024/1/29,16:25:48,44,1
2024/1/29,16:25:45,44,0.5
2024/1/29,16:25:43,42,0.5
2024/1/29,16:25:42,44,1
2024/1/29,16:25:41,46,1
2024/1/29,16:25:41,103,0.5
2024/1/29,16:25:39,41,0.5
2024/1/29,16:25:39,43,1
2024/1/29,16:25:39,104,1
2024/1/29,16:25:38,31,0.5
2024/1/29,16:25:38,3,0.5
2024/1/29,16:25:37,42,1
2024/1/29,16:25:37,27,0.5
2024/1/29,16:25:36,22,0.5
2024/1/29,16:25:35,3,1
2024/1/29,16:25:35,41,1
2024/1/29,16:25:34,23,0.5
2024/1/29,16:25:34,31,1
2024/1/29,16:25:33,24,0.5
2024/1/29,16:25:33,23,1
2024/1/29,16:25:32,21,0.5
2024/1/29,16:25:32,21,1
2024/1/29,16:25:30,22,1
2024/1/29,16:25:29,27,1
2024/1/29,16:25:28,24,1
2024/1/29,16:25:27,27,0.5
2024/1/29,16:25:25,24,0.5
2024/1/29,16:25:25,22,0.5
2024/1/29,16:25:24,25,0.5
2024/1/29,16:25:23,23,0.5
2024/1/29,16:25:22,24,1
2024/1/29,16:25:21,21,0.5
2024/1/29,16:25:20,27,1
2024/1/29,16:25:19,22,1
2024/1/29,16:25:19,23,1
2024/1/29,16:25:17,24,0.5
2024/1/29,16:25:14,23,0.5
2024/1/29,16:25:14,31,0.5
2024/1/29,16:25:14,22,0.5
2024/1/29,16:25:13,21,1
2024/1/29,16:25:13,100,0.5
2024/1/29,16:25:13,27,0.5
2024/1/29,16:25:13,25,1
2024/1/29,16:25:12,2,0.5
2024/1/29,16:25:11,23,1
2024/1/29,16:25:10,103,1
2024/1/29,16:25:10,41,0.5
2024/1/29,16:25:09,31,1
2024/1/29,16:25:09,22,1
2024/1/29,16:25:09,27,1
2024/1/29,16:25:08,1,0.5
2024/1/29,16:25:07,2,1
2024/1/29,16:25:07,41,1
2024/1/29,16:25:03,100,1
2024/1/29,16:25:00,1,1
